,e,1.30,1.80,2.20
127,0.6032,0.503455791638,0.503455791633,0.50345579163
128,0.608,0.503468796397,0.503468796392,0.50346879639
129,0.6128,0.503480070408,0.503480070403,0.503480070401
130,0.6175,0.503494634252,0.503494634247,0.503494634245
131,0.6222,0.503503209847,0.503503209842,0.50350320984
132,0.627,0.503517993058,0.503517993053,0.503517993051
133,0.6318,0.503527341173,0.503527341167,0.503527341165
134,0.6365,0.503540244437,0.503540244432,0.503540244429
135,0.6412,0.50355315792,0.503553157914,0.503553157912
136,0.646,0.503562603006,0.503562603001,0.503562602998
137,0.6507,0.503576373005,0.503576372999,0.503576372997
138,0.6555,0.503588842972,0.503588842966,0.503588842963
139,0.6603,0.503599779793,0.503599779787,0.503599779785
140,0.665,0.503611680491,0.503611680485,0.503611680483
141,0.6697,0.503623390936,0.50362339093,0.503623390927
142,0.6745,0.503635204697,0.50363520469,0.503635204688
143,0.6793,0.50364509382,0.503645093813,0.503645093811
144,0.684,0.503656956406,0.503656956399,0.503656956396
145,0.6887,0.503669778262,0.503669778255,0.503669778252
146,0.6935,0.503678585065,0.503678585058,0.503678585056
147,0.6983,0.503691390525,0.503691390519,0.503691390516
148,0.703,0.503702176592,0.503702176585,0.503702176582
149,0.7077,0.503715110577,0.50371511057,0.503715110567
150,0.7125,0.503724680343,0.503724680336,0.503724680333
151,0.7172,0.503734320544,0.503734320537,0.503734320534
152,0.722,0.503750931026,0.503750931018,0.503750931015
153,0.7268,0.503757557408,0.5037575574,0.503757557397
154,0.7315,0.503769344186,0.503769344179,0.503769344176
155,0.7362,0.503781866159,0.503781866151,0.503781866148
156,0.741,0.503793503438,0.50379350343,0.503793503426
157,0.7458,0.503803102625,0.503803102618,0.503803102614
158,0.7505,0.503815845473,0.503815845465,0.503815845461
159,0.7552,0.503823387767,0.503823387758,0.503823387754
160,0.76,0.503835072333,0.503835072325,0.503835072321
161,0.7647,0.50384560302,0.503845603012,0.503845603008
162,0.7695,0.503856771251,0.503856771242,0.503856771238
163,0.7742,0.50386719963,0.503867199621,0.503867199617
164,0.779,0.503876680989,0.50387668098,0.503876680976
165,0.7837,0.503887113845,0.503887113836,0.503887113832
166,0.7885,0.503899667368,0.503899667358,0.503899667353
167,0.7933,0.503910121789,0.503910121779,0.503910121774
168,0.798,0.503919512204,0.503919512194,0.503919512189
169,0.8027,0.503932233548,0.503932233537,0.503932233533
170,0.8075,0.503941629208,0.503941629197,0.503941629192
171,0.8123,0.503951031666,0.503951031655,0.50395103165
172,0.817,0.503962558641,0.50396255863,0.503962558624
173,0.8217,0.50396962309,0.503969623078,0.503969623073
174,0.8265,0.503982945963,0.503982945952,0.503982945946
175,0.8312,0.50399322021,0.503993220198,0.503993220192
176,0.836,0.504003652622,0.504003652609,0.504003652603
177,0.8407,0.504012876998,0.504012876986,0.50401287698
178,0.8455,0.504023144603,0.50402314459,0.504023144584
179,0.8502,0.504034627114,0.5040346271,0.504034627094
180,0.855,0.504043812602,0.504043812588,0.504043812581
181,0.8598,0.504055446245,0.504055446231,0.504055446224
182,0.8645,0.504064601394,0.504064601378,0.504064601371
183,0.8692,0.504076258818,0.504076258802,0.504076258794
184,0.874,0.504085497058,0.504085497042,0.504085497034
185,0.8788,0.504093451882,0.504093451865,0.504093451857
186,0.8835,0.504103905119,0.504103905101,0.504103905093
187,0.8882,0.504114182863,0.504114182845,0.504114182836
188,0.893,0.504125161092,0.504125161073,0.504125161064
189,0.8977,0.504135472879,0.504135472859,0.504135472849
190,0.9025,0.504142185158,0.504142185137,0.504142185127
191,0.9073,0.504155063842,0.50415506382,0.50415506381
192,0.912,0.504166420845,0.504166420822,0.504166420811
193,0.9167,0.50417302479,0.504173024765,0.504173024754
194,0.9215,0.504184638511,0.504184638485,0.504184638473
195,0.9263,0.504189941883,0.504189941855,0.504189941841
196,0.931,0.504204077008,0.504204076978,0.504204076963
197,0.9357,0.504213237233,0.5042132372,0.504213237185
198,0.9405,0.504221115354,0.504221115318,0.504221115302
199,0.9452,0.504232810539,0.5042328105,0.504232810481
